,state,county,fips,total_population,total_votes16
1616,Montana,Sweet Grass,30097,3634.0,2107
1617,Montana,Teton,30099,6067.0,3188
1618,Montana,Toole,30101,5114.0,2037
1619,Montana,Treasure,30103,846.0,443
1620,Montana,Valley,30105,7576.0,3894
1621,Montana,Wheatland,30107,2109.0,946
1622,Montana,Wibaux,30109,1143.0,541
1623,Montana,Yellowstone,30111,155344.0,69108
1624,Nebraska,Adams,31001,31536.0,13513
1625,Nebraska,Antelope,31003,6421.0,3281
1626,Nebraska,Arthur,31005,437.0,273
1627,Nebraska,Banner,31007,793.0,402
1628,Nebraska,Blaine,31009,580.0,317
1629,Nebraska,Boone,31011,5353.0,2905
1630,Nebraska,Box Butte,31013,11279.0,4924
1631,Nebraska,Boyd,31015,2006.0,1156
1632,Nebraska,Brown,31017,3022.0,1597
1633,Nebraska,Buffalo,31019,48402.0,21129
1634,Nebraska,Burt,31021,6594.0,3558
1635,Nebraska,Butler,31023,8205.0,3981
1636,Nebraska,Cass,31025,25463.0,12933
1637,Nebraska,Cedar,31027,8657.0,4420
1638,Nebraska,Chase,31029,4061.0,1898
1639,Nebraska,Cherry,31031,5781.0,3118
1640,Nebraska,Cheyenne,31033,10090.0,4711
1641,Nebraska,Clay,31035,6313.0,3065
1642,Nebraska,Colfax,31037,10499.0,3214
1643,Nebraska,Cuming,31039,9055.0,4074
1644,Nebraska,Custer,31041,10784.0,5652
1645,Nebraska,Dakota,31043,20697.0,6279
1646,Nebraska,Dawes,31045,9082.0,3676
1647,Nebraska,Dawson,31047,23924.0,8635
1648,Nebraska,Deuel,31049,1932.0,984
1649,Nebraska,Dixon,31051,5809.0,2782
1650,Nebraska,Dodge,31053,36679.0,15529
1651,Nebraska,Douglas,31055,543253.0,240433
1652,Nebraska,Dundy,31057,1823.0,953
1653,Nebraska,Fillmore,31059,5676.0,2941
1654,Nebraska,Franklin,31061,3076.0,1673
1655,Nebraska,Frontier,31063,2599.0,1328
1656,Nebraska,Furnas,31065,4850.0,2340
1657,Nebraska,Gage,31067,21778.0,10048
1658,Nebraska,Garden,31069,1930.0,1075
1659,Nebraska,Garfield,31071,1968.0,980
1660,Nebraska,Gosper,31073,1977.0,1010
1661,Nebraska,Grant,31075,647.0,405
1662,Nebraska,Greeley,31077,2447.0,1175
1663,Nebraska,Hall,31079,61105.0,22060
1664,Nebraska,Hamilton,31081,9118.0,5004
1665,Nebraska,Harlan,31083,3465.0,1832
1666,Nebraska,Hayes,31085,1013.0,514
1667,Nebraska,Hitchcock,31087,2866.0,1468
1668,Nebraska,Holt,31089,10360.0,5118
1669,Nebraska,Hooker,31091,669.0,417
1670,Nebraska,Howard,31093,6365.0,2994
1671,Nebraska,Jefferson,31095,7354.0,3494
1672,Nebraska,Johnson,31097,5167.0,2089
1673,Nebraska,Kearney,31099,6548.0,3296
1674,Nebraska,Keith,31101,8103.0,4034
1675,Nebraska,Keya Paha,31103,736.0,479
1676,Nebraska,Kimball,31105,3713.0,1677
1677,Nebraska,Knox,31107,8551.0,4115
1678,Nebraska,Lancaster,31109,301707.0,136223
1679,Nebraska,Lincoln,31111,35777.0,16131
1680,Nebraska,Logan,31113,830.0,453
1681,Nebraska,Loup,31115,542.0,385
1682,Nebraska,McPherson,31117,425.0,287
1683,Nebraska,Madison,31119,35125.0,14343
1684,Nebraska,Merrick,31121,7793.0,3788
1685,Nebraska,Morrill,31123,4843.0,2209
1686,Nebraska,Nance,31125,3607.0,1621
1687,Nebraska,Nemaha,31127,7101.0,3161
1688,Nebraska,Nuckolls,31129,4352.0,2205
1689,Nebraska,Otoe,31131,15890.0,7457
1690,Nebraska,Pawnee,31133,2695.0,1327
1691,Nebraska,Perkins,31135,2911.0,1455
1692,Nebraska,Phelps,31137,9236.0,4695
1693,Nebraska,Pierce,31139,7179.0,3630
1694,Nebraska,Platte,31141,32703.0,14433
1695,Nebraska,Polk,31143,5242.0,2582
1696,Nebraska,Red Willow,31145,10884.0,5170
1697,Nebraska,Richardson,31147,8149.0,3805
1698,Nebraska,Rock,31149,1407.0,798
1699,Nebraska,Saline,31151,14356.0,5136
1700,Nebraska,Sarpy,31153,172460.0,80580
1701,Nebraska,Saunders,31155,20946.0,10860
1702,Nebraska,Scotts Bluff,31157,36599.0,14317
1703,Nebraska,Seward,31159,17113.0,7922
1704,Nebraska,Sheridan,31161,5259.0,2608
1705,Nebraska,Sherman,31163,3090.0,1573
1706,Nebraska,Sioux,31165,1274.0,736
1707,Nebraska,Stanton,31167,6022.0,2801
1708,Nebraska,Thayer,31169,5163.0,2690
1709,Nebraska,Thomas,31171,675.0,393
1710,Nebraska,Thurston,31173,6989.0,2088
1711,Nebraska,Valley,31175,4240.0,2205
1712,Nebraska,Washington,31177,20338.0,10832
1713,Nebraska,Wayne,31179,9414.0,3776
1714,Nebraska,Webster,31181,3665.0,1708
1715,Nebraska,Wheeler,31183,805.0,465
1716,Nebraska,York,31185,13842.0,6381
1717,Nevada,Churchill,32001,24148.0,10938
1718,Nevada,Clark,32003,2070153.0,767156
1719,Nevada,Douglas,32005,47426.0,27885
1720,Nevada,Elko,32007,52029.0,18559
1721,Nevada,Esmeralda,32009,1069.0,423
1722,Nevada,Eureka,32011,1730.0,854
1723,Nevada,Humboldt,32013,17091.0,6433
1724,Nevada,Lander,32015,5907.0,2413
1725,Nevada,Lincoln,32017,5155.0,2132
1726,Nevada,Lyon,32019,51897.0,23762
1727,Nevada,Mineral,32021,4519.0,1997
1728,Nevada,Nye,32023,43198.0,19595
1729,Nevada,Pershing,32027,6690.0,1982
1730,Nevada,Storey,32029,3941.0,2558
1731,Nevada,Washoe,32031,439914.0,209909
1732,Nevada,White Pine,32033,9893.0,3773
1733,Nevada,Carson City,32510,54412.0,25016
1734,New Hampshire,Belknap,33001,60392.0,35045
1735,New Hampshire,Carroll,33003,47416.0,29616
1736,New Hampshire,Cheshire,33005,76320.0,41895
1737,New Hampshire,Coos,33007,32219.0,15627
1738,New Hampshire,Grafton,33009,89164.0,51191
1739,New Hampshire,Hillsborough,33011,404948.0,214157
1740,New Hampshire,Merrimack,33013,147715.0,83648
1741,New Hampshire,Rockingham,33015,300365.0,181434
1742,New Hampshire,Strafford,33017,125913.0,69000
1743,New Hampshire,Sullivan,33019,43051.0,22683
1744,New Jersey,Atlantic,34001,274026.0,117291
1745,New Jersey,Bergen,34003,930310.0,419296
1746,New Jersey,Burlington,34005,450236.0,218943
1747,New Jersey,Camden,34007,511145.0,226592
1748,New Jersey,Cape May,34009,95404.0,48722
1749,New Jersey,Cumberland,34011,155744.0,54004
1750,New Jersey,Essex,34013,792586.0,310934
1751,New Jersey,Gloucester,34015,291286.0,139542
1752,New Jersey,Hudson,34017,668526.0,219375
1753,New Jersey,Hunterdon,34019,125708.0,70836
1754,New Jersey,Mercer,34021,371101.0,156529
1755,New Jersey,Middlesex,34023,831852.0,326102
1756,New Jersey,Monmouth,34025,627532.0,314377
1757,New Jersey,Morris,34027,498215.0,250416
1758,New Jersey,Ocean,34029,586166.0,274362
1759,New Jersey,Passaic,34031,507204.0,194802
1760,New Jersey,Salem,34033,64504.0,29494
1761,New Jersey,Somerset,34035,331686.0,157092
1762,New Jersey,Sussex,34037,144694.0,74126
1763,New Jersey,Union,34039,550436.0,221975
1764,New Jersey,Warren,34041,107095.0,49236
1765,New Mexico,Bernalillo,35001,674777.0,274662
1766,New Mexico,Catron,35003,3547.0,2049
1767,New Mexico,Chaves,35005,65610.0,20271
1768,New Mexico,Cibola,35006,27373.0,8063
1769,New Mexico,Colfax,35007,12716.0,5332
1770,New Mexico,Curry,35009,50544.0,13370
1771,New Mexico,De Baca,35011,1977.0,910
1772,New Mexico,Dona Ana,35013,213825.0,70648
1773,New Mexico,Eddy,35015,56369.0,19667
1774,New Mexico,Grant,35017,28879.0,12811
1775,New Mexico,Guadalupe,35019,4469.0,1827
1776,New Mexico,Harding,35021,565.0,527
1777,New Mexico,Hidalgo,35023,4531.0,1872
1778,New Mexico,Lea,35025,68930.0,17712
1779,New Mexico,Lincoln,35027,19726.0,8902
1780,New Mexico,Los Alamos,35028,17895.0,10885
1781,New Mexico,Luna,35029,24627.0,7295
1782,New Mexico,McKinley,35031,74346.0,21703
1783,New Mexico,Mora,35033,4598.0,2441
1784,New Mexico,Otero,35035,65333.0,20060
1785,New Mexico,Quay,35037,8555.0,3572
1786,New Mexico,Rio Arriba,35039,39924.0,14878
1787,New Mexico,Roosevelt,35041,19618.0,5950
1788,New Mexico,Sandoval,35043,138117.0,61690
1789,New Mexico,San Juan,35045,122537.0,46110
1790,New Mexico,San Miguel,35047,28350.0,10751
1791,New Mexico,Santa Fe,35049,147320.0,71434
1792,New Mexico,Sierra,35051,11442.0,5181
1793,New Mexico,Socorro,35053,17324.0,6868
1794,New Mexico,Taos,35055,32961.0,15260
1795,New Mexico,Torrance,35057,15599.0,6324
1796,New Mexico,Union,35059,4292.0,1702
1797,New Mexico,Valencia,35061,75993.0,27592
1799,New York,Albany,36001,307891.0,139830
1800,New York,Allegany,36003,47700.0,18692
1801,New York,Bronx,36005,1436785.0,399522
1802,New York,Broome,36007,197381.0,86072
1803,New York,Cattaraugus,36009,78506.0,31161
1804,New York,Cayuga,36011,78783.0,33172
1805,New York,Chautauqua,36013,131748.0,54234
1806,New York,Chemung,36015,87742.0,36119
1807,New York,Chenango,36017,49286.0,20160
1808,New York,Clinton,36019,81505.0,32105
1809,New York,Columbia,36021,61860.0,30902
1810,New York,Cortland,36023,48713.0,20244
1811,New York,Delaware,36025,46480.0,19792
1812,New York,Dutchess,36027,295905.0,130934
1813,New York,Erie,36029,922129.0,423625
1814,New York,Essex,36031,38598.0,17218
1815,New York,Franklin,36033,51007.0,16952
1816,New York,Fulton,36035,54297.0,21214
1817,New York,Genesee,36037,59053.0,26432
1818,New York,Greene,36039,48069.0,22050
1819,New York,Hamilton,36041,4697.0,3225
1820,New York,Herkimer,36043,63558.0,26255
1821,New York,Jefferson,36045,117966.0,38236
1822,New York,Kings,36047,2606852.0,805605
1823,New York,Lewis,36049,27107.0,11325
1824,New York,Livingston,36051,64622.0,30031
1825,New York,Madison,36053,72089.0,30064
1826,New York,Monroe,36055,749236.0,347790
1827,New York,Montgomery,36057,49667.0,19054
1828,New York,Nassau,36059,1356801.0,636967
1829,New York,New York,36061,1634989.0,668939
1830,New York,Niagara,36063,213374.0,92402
1831,New York,Oneida,36065,232858.0,91009
1832,New York,Onondaga,36067,468050.0,208440
1833,New York,Ontario,36069,109450.0,52258
1834,New York,Orange,36071,376242.0,152021
1835,New York,Orleans,36073,41938.0,16380
1836,New York,Oswego,36075,120513.0,48180
1837,New York,Otsego,36077,60979.0,25668
1838,New York,Putnam,36079,99408.0,48563
1839,New York,Queens,36081,2310011.0,686393
1840,New York,Rensselaer,36083,159959.0,71562
1841,New York,Richmond,36085,473324.0,180960
1842,New York,Rockland,36087,322642.0,135087
1843,New York,St. Lawrence,36089,111529.0,39158
1844,New York,Saratoga,36091,224929.0,114094
1845,New York,Schenectady,36093,154845.0,67280
1846,New York,Schoharie,36095,31667.0,14050
1847,New York,Schuyler,36097,18336.0,8772
1848,New York,Seneca,36099,35036.0,13980
1849,New York,Steuben,36101,98151.0,42002
1850,New York,Suffolk,36103,1498130.0,681254
1851,New York,Sullivan,36105,75818.0,29955
1852,New York,Tioga,36107,49649.0,22299
1853,New York,Tompkins,36109,104268.0,42678
1854,New York,Ulster,36111,180505.0,81355
1855,New York,Warren,36113,64911.0,31408
1856,New York,Washington,36115,62465.0,24528
1857,New York,Wayne,36117,91874.0,39687
1858,New York,Westchester,36119,969229.0,420655
1859,New York,Wyoming,36121,41239.0,17298
1860,New York,Yates,36123,25106.0,10066
1861,North Carolina,Alamance,37001,156372.0,71157
1862,North Carolina,Alexander,37003,37211.0,18271
1863,North Carolina,Alleghany,37005,10868.0,5315
1864,North Carolina,Anson,37007,25883.0,10545
1865,North Carolina,Ashe,37009,26992.0,13424
1866,North Carolina,Avery,37011,17633.0,8249
1867,North Carolina,Beaufort,37013,47513.0,23938
1868,North Carolina,Bertie,37015,20324.0,9347
1869,North Carolina,Bladen,37017,34454.0,15897
1870,North Carolina,Brunswick,37019,119167.0,68351
1871,North Carolina,Buncombe,37021,250112.0,138947
1872,North Carolina,Burke,37023,89082.0,38920
1873,North Carolina,Cabarrus,37025,192296.0,93289
1874,North Carolina,Caldwell,37027,81623.0,36320
1875,North Carolina,Camden,37029,10228.0,5006
1876,North Carolina,Carteret,37031,68537.0,37781
1877,North Carolina,Caswell,37033,23094.0,11070
1878,North Carolina,Catawba,37035,155461.0,72351
1879,North Carolina,Chatham,37037,68778.0,39849
1880,North Carolina,Cherokee,37039,27226.0,14181
1881,North Carolina,Chowan,37041,14556.0,7228
1882,North Carolina,Clay,37043,10730.0,6010
1883,North Carolina,Cleveland,37045,97113.0,44673
1884,North Carolina,Columbus,37047,57015.0,23732
1885,North Carolina,Craven,37049,104190.0,47001
1886,North Carolina,Cumberland,37051,325841.0,127506
1887,North Carolina,Currituck,37053,24864.0,12669
1888,North Carolina,Dare,37055,35187.0,19609
1889,North Carolina,Davidson,37057,164058.0,74856
1890,North Carolina,Davie,37059,41568.0,21756
1891,North Carolina,Duplin,37061,59121.0,20856
1892,North Carolina,Durham,37063,294618.0,156134
1893,North Carolina,Edgecombe,37065,54669.0,24886
1894,North Carolina,Forsyth,37067,364691.0,178312
1895,North Carolina,Franklin,37069,62989.0,30368
1896,North Carolina,Gaston,37071,211753.0,96431
1897,North Carolina,Gates,37073,11615.0,5392
1898,North Carolina,Graham,37075,8651.0,4168
1899,North Carolina,Granville,37077,58341.0,27353
1900,North Carolina,Greene,37079,21241.0,8095
1901,North Carolina,Guilford,37081,511815.0,257405
1902,North Carolina,Halifax,37083,52849.0,25167
1903,North Carolina,Harnett,37085,126620.0,46065
1904,North Carolina,Haywood,37087,59577.0,30727
1905,North Carolina,Henderson,37089,110905.0,58176
1906,North Carolina,Hertford,37091,24285.0,10186
1907,North Carolina,Hoke,37093,51853.0,18230
1908,North Carolina,Hyde,37095,5629.0,2304
1909,North Carolina,Iredell,37097,167493.0,82567
1910,North Carolina,Jackson,37099,41227.0,18713
1911,North Carolina,Johnston,37101,182155.0,85909
1912,North Carolina,Jones,37103,10074.0,5135
1913,North Carolina,Lee,37105,59540.0,25084
1914,North Carolina,Lenoir,37107,58343.0,26807
1915,North Carolina,Lincoln,37109,79783.0,40023
1916,North Carolina,McDowell,37111,45013.0,19875
1917,North Carolina,Macon,37113,33991.0,17734
1918,North Carolina,Madison,37115,21130.0,11269
1919,North Carolina,Martin,37117,23510.0,11964
1920,North Carolina,Mecklenburg,37119,1011774.0,472857
1921,North Carolina,Mitchell,37121,15263.0,8096
1922,North Carolina,Montgomery,37123,27475.0,11540
1923,North Carolina,Moore,37125,93070.0,48692
1924,North Carolina,Nash,37127,94385.0,47665
1925,North Carolina,New Hanover,37129,216430.0,111905
1926,North Carolina,Northampton,37131,20628.0,9848
1927,North Carolina,Onslow,37133,185755.0,57135
1928,North Carolina,Orange,37135,139807.0,82340
1929,North Carolina,Pamlico,37137,12892.0,6870
1930,North Carolina,Pasquotank,37139,39909.0,17391
1931,North Carolina,Pender,37141,56358.0,27885
1932,North Carolina,Perquimans,37143,13470.0,6708
1933,North Carolina,Person,37145,39196.0,19615
1934,North Carolina,Pitt,37147,175150.0,80527
1935,North Carolina,Polk,37149,20324.0,10934
1936,North Carolina,Randolph,37151,142588.0,64575
1937,North Carolina,Richmond,37153,45710.0,19328
1938,North Carolina,Robeson,37155,134576.0,40858
1939,North Carolina,Rockingham,37157,91898.0,42278
1940,North Carolina,Rowan,37159,138694.0,64369
1941,North Carolina,Rutherford,37161,66701.0,30307
1942,North Carolina,Sampson,37163,63713.0,25928
1943,North Carolina,Scotland,37165,35711.0,13928
1944,North Carolina,Stanly,37167,60610.0,29917
1945,North Carolina,Stokes,37169,46453.0,22550
1946,North Carolina,Surry,37171,72767.0,32196
1947,North Carolina,Swain,37173,14234.0,6124
1948,North Carolina,Transylvania,37175,33062.0,17869
1949,North Carolina,Tyrrell,37177,4128.0,1739
1950,North Carolina,Union,37179,217614.0,105710
1951,North Carolina,Vance,37181,44508.0,19977
1952,North Carolina,Wake,37183,998576.0,527624
1953,North Carolina,Warren,37185,20324.0,9842
1954,North Carolina,Washington,37187,12503.0,6165
1955,North Carolina,Watauga,37189,52745.0,29985
1956,North Carolina,Wayne,37191,124447.0,50689
1957,North Carolina,Wilkes,37193,68888.0,31296
1958,North Carolina,Wilson,37195,81617.0,38135
1959,North Carolina,Yadkin,37197,37819.0,17624
1960,North Carolina,Yancey,37199,17599.0,9960
1961,North Dakota,Adams,38001,2348.0,1218
1962,North Dakota,Barnes,38003,11033.0,5344
1963,North Dakota,Benson,38005,6802.0,2011
1964,North Dakota,Billings,38007,936.0,605
1965,North Dakota,Bottineau,38009,6650.0,3494
1966,North Dakota,Bowman,38011,3238.0,1787
1967,North Dakota,Burke,38013,2239.0,1052
1968,North Dakota,Burleigh,38015,90560.0,47979
1969,North Dakota,Cass,38017,166852.0,80821
1970,North Dakota,Cavalier,38019,3867.0,2006
1971,North Dakota,Dickey,38021,5160.0,2407
1972,North Dakota,Divide,38023,2369.0,1219
1973,North Dakota,Dunn,38025,4284.0,2243
1974,North Dakota,Eddy,38027,2370.0,1231
1975,North Dakota,Emmons,38029,3426.0,1981
1976,North Dakota,Foster,38031,3345.0,1719
1977,North Dakota,Golden Valley,38033,1895.0,957
1978,North Dakota,Grand Forks,38035,69793.0,30365
1979,North Dakota,Grant,38037,2369.0,1381
1980,North Dakota,Griggs,38039,2311.0,1265
1981,North Dakota,Hettinger,38041,2639.0,1296
1982,North Dakota,Kidder,38043,2419.0,1376
1983,North Dakota,LaMoure,38045,4111.0,2151
1984,North Dakota,Logan,38047,1939.0,1067
1985,North Dakota,McHenry,38049,5912.0,2820
1986,North Dakota,McIntosh,38051,2737.0,1446
1987,North Dakota,McKenzie,38053,10718.0,4672
1988,North Dakota,McLean,38055,9576.0,5315
1989,North Dakota,Mercer,38057,8671.0,4682
1990,North Dakota,Morton,38059,29633.0,15832
1991,North Dakota,Mountrail,38061,9675.0,4106
1992,North Dakota,Nelson,38063,3032.0,1717
1993,North Dakota,Oliver,38065,1768.0,1017
1994,North Dakota,Pembina,38067,7136.0,3153
1995,North Dakota,Pierce,38069,4373.0,2071
1996,North Dakota,Ramsey,38071,11578.0,5305
1997,North Dakota,Ransom,38073,5457.0,2359
1998,North Dakota,Renville,38075,2573.0,1293
1999,North Dakota,Richland,38077,16329.0,7592
2000,North Dakota,Rolette,38079,14607.0,3755
2001,North Dakota,Sargent,38081,3889.0,1997
2002,North Dakota,Sheridan,38083,1395.0,787
2003,North Dakota,Sioux,38085,4431.0,1232
2004,North Dakota,Slope,38087,665.0,430
2005,North Dakota,Stark,38089,29837.0,12322
2006,North Dakota,Steele,38091,1969.0,999
2007,North Dakota,Stutsman,38093,21108.0,10155
2008,North Dakota,Towner,38095,2292.0,1157
2009,North Dakota,Traill,38097,8075.0,3933
2010,North Dakota,Walsh,38099,10995.0,4636
2011,North Dakota,Ward,38101,68954.0,27412
2012,North Dakota,Wells,38103,4179.0,2383
2013,North Dakota,Williams,38105,31643.0,12807
2014,Ohio,Adams,39001,28111.0,11359
2015,Ohio,Allen,39003,104664.0,45894
2016,Ohio,Ashland,39005,53343.0,24590
2017,Ohio,Ashtabula,39007,99175.0,40867
2018,Ohio,Athens,39009,65103.0,29443
2019,Ohio,Auglaize,39011,45871.0,23627
2020,Ohio,Belmont,39013,69228.0,31122
2021,Ohio,Brown,39015,44059.0,19607
2022,Ohio,Butler,39017,373638.0,173839
2023,Ohio,Carroll,39019,28108.0,13074
2024,Ohio,Champaign,39021,39175.0,18104
2025,Ohio,Clark,39023,136175.0,61429
2026,Ohio,Clermont,39025,201092.0,99121
2027,Ohio,Clinton,39027,41854.0,18675
2028,Ohio,Columbiana,39029,105230.0,46201
2029,Ohio,Coshocton,39031,36665.0,15552
2030,Ohio,Crawford,39033,42485.0,19237
2031,Ohio,Cuyahoga,39035,1258710.0,603822
2032,Ohio,Darke,39037,52185.0,25484
2033,Ohio,Defiance,39039,38488.0,18192
2034,Ohio,Delaware,39041,188996.0,103860
2035,Ohio,Erie,39043,75808.0,37578
2036,Ohio,Fairfield,39045,150163.0,72913
2037,Ohio,Fayette,39047,28719.0,11162
2038,Ohio,Franklin,39049,1232118.0,581140
2039,Ohio,Fulton,39051,42466.0,21225
2040,Ohio,Gallia,39053,30376.0,12931
2041,Ohio,Geauga,39055,94020.0,49941
2042,Ohio,Greene,39057,164325.0,81858
2043,Ohio,Guernsey,39059,39478.0,16557
2044,Ohio,Hamilton,39061,805965.0,409109
2045,Ohio,Hancock,39063,75672.0,36023
2046,Ohio,Hardin,39065,31652.0,12294
2047,Ohio,Harrison,39067,15521.0,7079
2048,Ohio,Henry,39069,27890.0,13932
2049,Ohio,Highland,39071,43109.0,18501
2050,Ohio,Hocking,39073,28690.0,12838
2051,Ohio,Holmes,39075,43702.0,11054
2052,Ohio,Huron,39077,58704.0,24834
2053,Ohio,Jackson,39079,32717.0,13693
2054,Ohio,Jefferson,39081,67607.0,32201
2055,Ohio,Knox,39083,60878.0,28687
2056,Ohio,Lake,39085,229266.0,116246
2057,Ohio,Lawrence,39087,61503.0,26607
2058,Ohio,Licking,39089,169762.0,82761
2059,Ohio,Logan,39091,45388.0,21571
2060,Ohio,Lorain,39093,304091.0,140562
2061,Ohio,Lucas,39095,434800.0,197556
2062,Ohio,Madison,39097,43537.0,17290
2063,Ohio,Mahoning,39099,233015.0,115072
2064,Ohio,Marion,39101,65620.0,26322
2065,Ohio,Medina,39103,175543.0,91373
2066,Ohio,Meigs,39105,23345.0,9985
2067,Ohio,Mercer,39107,40886.0,21726
2068,Ohio,Miami,39109,103864.0,52734
2069,Ohio,Monroe,39111,14442.0,6795
2070,Ohio,Montgomery,39113,532761.0,258301
2071,Ohio,Morgan,39115,14857.0,6443
2072,Ohio,Morrow,39117,35032.0,16548
2073,Ohio,Muskingum,39119,85991.0,36991
2074,Ohio,Noble,39121,14429.0,6013
2075,Ohio,Ottawa,39123,40981.0,22218
2076,Ohio,Paulding,39125,19057.0,9047
2077,Ohio,Perry,39127,35947.0,14995
2078,Ohio,Pickaway,39129,56804.0,24745
2079,Ohio,Pike,39131,28298.0,11879
2080,Ohio,Portage,39133,161796.0,76139
2081,Ohio,Preble,39135,41561.0,20565
2082,Ohio,Putnam,39137,34116.0,18767
2083,Ohio,Richland,39139,121888.0,55214
2084,Ohio,Ross,39141,77193.0,30380
2085,Ohio,Sandusky,39143,59870.0,28044
2086,Ohio,Scioto,39145,77366.0,30784
2087,Ohio,Seneca,39147,55711.0,23987
2088,Ohio,Shelby,39149,48949.0,23740
2089,Ohio,Stark,39151,374762.0,175239
2090,Ohio,Summit,39153,541372.0,257979
2091,Ohio,Trumbull,39155,204908.0,96029
2092,Ohio,Tuscarawas,39157,92579.0,41289
2093,Ohio,Union,39159,53955.0,27429
2094,Ohio,Van Wert,39161,28501.0,13770
2095,Ohio,Vinton,39163,13128.0,5502
2096,Ohio,Warren,39165,222184.0,117267
2097,Ohio,Washington,39167,61154.0,29840
2098,Ohio,Wayne,39169,115747.0,49853
2099,Ohio,Williams,39171,37270.0,17308
2100,Ohio,Wood,39173,129418.0,64341
2101,Ohio,Wyandot,39175,22359.0,10592
2102,Oklahoma,Adair,40001,22161.0,6513
2103,Oklahoma,Alfalfa,40003,5784.0,2258
2104,Oklahoma,Atoka,40005,13847.0,5018
2105,Oklahoma,Beaver,40007,5479.0,2243
2106,Oklahoma,Beckham,40009,23290.0,7552
2107,Oklahoma,Blaine,40011,9777.0,3793
2108,Oklahoma,Bryan,40013,44529.0,13818
2109,Oklahoma,Caddo,40015,29510.0,9348
2110,Oklahoma,Canadian,40017,129571.0,55278
2111,Oklahoma,Carter,40019,48530.0,18534
2112,Oklahoma,Cherokee,40021,48267.0,16490
2113,Oklahoma,Choctaw,40023,15051.0,5426
2114,Oklahoma,Cimarron,40025,2269.0,1079
2115,Oklahoma,Cleveland,40027,271818.0,109450
2116,Oklahoma,Coal,40029,5755.0,2399
2117,Oklahoma,Comanche,40031,124583.0,32564
2118,Oklahoma,Cotton,40033,6062.0,2602
2119,Oklahoma,Craig,40035,14683.0,5785
2120,Oklahoma,Creek,40037,70931.0,28830
2121,Oklahoma,Custer,40039,29248.0,10541
2122,Oklahoma,Delaware,40041,41433.0,15716
2123,Oklahoma,Dewey,40043,4862.0,2248
2124,Oklahoma,Ellis,40045,4123.0,1827
2125,Oklahoma,Garfield,40047,62481.0,21710
2126,Oklahoma,Garvin,40049,27570.0,10546
2127,Oklahoma,Grady,40051,53955.0,22286
2128,Oklahoma,Grant,40053,4497.0,2201
2129,Oklahoma,Greer,40055,6081.0,1896
2130,Oklahoma,Harmon,40057,2813.0,977
2131,Oklahoma,Harper,40059,3785.0,1499
2132,Oklahoma,Haskell,40061,12835.0,4738
2133,Oklahoma,Hughes,40063,13727.0,4526
2134,Oklahoma,Jackson,40065,25864.0,7806
2135,Oklahoma,Jefferson,40067,6280.0,2350
2136,Oklahoma,Johnston,40069,11027.0,4018
2137,Oklahoma,Kay,40071,45398.0,16803
2138,Oklahoma,Kingfisher,40073,15392.0,6131
2139,Oklahoma,Kiowa,40075,9239.0,3493
2140,Oklahoma,Latimer,40077,10643.0,4056
2141,Oklahoma,Le Flore,40079,49885.0,17221
2142,Oklahoma,Lincoln,40081,34640.0,14025
2143,Oklahoma,Logan,40083,45171.0,18979
2144,Oklahoma,Love,40085,9768.0,3789
2145,Oklahoma,McClain,40087,37222.0,16858
2146,Oklahoma,McCurtain,40089,33071.0,10726
2147,Oklahoma,McIntosh,40091,20161.0,7963
2148,Oklahoma,Major,40093,7721.0,3407
2149,Oklahoma,Marshall,40095,16079.0,5492
2150,Oklahoma,Mayes,40097,40923.0,15717
2151,Oklahoma,Murray,40099,13792.0,5528
2152,Oklahoma,Muskogee,40101,69939.0,24216
2153,Oklahoma,Noble,40103,11470.0,4878
2154,Oklahoma,Nowata,40105,10510.0,4237
2155,Oklahoma,Okfuskee,40107,12212.0,3943
2156,Oklahoma,Oklahoma,40109,764698.0,273942
2157,Oklahoma,Okmulgee,40111,39322.0,13949
2158,Oklahoma,Osage,40113,47923.0,18966
2159,Oklahoma,Ottawa,40115,32022.0,10690
2160,Oklahoma,Pawnee,40117,16444.0,6364
2161,Oklahoma,Payne,40119,79953.0,27760
2162,Oklahoma,Pittsburg,40121,44643.0,17271
2163,Oklahoma,Pontotoc,40123,38213.0,14831
2164,Oklahoma,Pottawatomie,40125,71551.0,25452
2165,Oklahoma,Pushmataha,40127,11149.0,4483
2166,Oklahoma,Roger Mills,40129,3732.0,1759
2167,Oklahoma,Rogers,40131,89970.0,40862
2168,Oklahoma,Seminole,40133,25403.0,8037
2169,Oklahoma,Sequoyah,40135,41344.0,14437
2170,Oklahoma,Stephens,40137,44631.0,17904
2171,Oklahoma,Texas,40139,21499.0,5780
2172,Oklahoma,Tillman,40141,7611.0,2706
2173,Oklahoma,Tulsa,40143,629823.0,247054
2174,Oklahoma,Wagoner,40145,76190.0,31300
2175,Oklahoma,Washington,40147,51892.0,22224
2176,Oklahoma,Washita,40149,11626.0,4631
2177,Oklahoma,Woods,40151,9125.0,3668
2178,Oklahoma,Woodward,40153,21111.0,7595
2179,Oregon,Baker,41001,16030.0,8779
2180,Oregon,Benton,41003,87455.0,48753
2181,Oregon,Clackamas,41005,394967.0,214039
2182,Oregon,Clatsop,41007,37660.0,19664
2183,Oregon,Columbia,41009,49645.0,26618
2184,Oregon,Coos,41011,62944.0,31313
2185,Oregon,Crook,41013,21334.0,12172
